"SCTBKEY","DISTRICT"
"480519705011035",10
"480519705011036",10
"480519705011037",10
"480519705011038",10
"480519705011039",10
"480519705011040",10
"480519705011041",10
"480519705011042",10
"480519705011043",10
"480519705011044",10
"480519705011045",10
"480519705011046",10
"480519705011047",10
"480519705011048",10
"480519705011049",10
"480519705012000",10
"480519705012001",10
"480519705012002",10
"480519705012003",10
"480519705012004",10
"480519705012005",10
"480519705012006",10
"480519705012007",10
"480519705012008",10
"480519705012009",10
"480519705012010",10
"480519705012011",10
"480519705012012",10
"480519705012013",10
"480519705012014",10
"480519705012015",10
"480519705012016",10
"480519705012017",10
"480519705012018",10
"480519705012019",10
"480519705012020",10
"480519705012021",10
"480519705012022",10
"480519705012023",10
"480519705012024",10
"480519705012025",10
"480519705012026",10
"480519705012027",10
"480519705012028",10
"480519705012029",10
"480519705012030",10
"480519705012031",10
"480519705013000",10
"480519705013001",10
"480519705013002",10
"480519705013003",10
"480519705013004",10
"480519705013005",10
"480519705013006",10
"480519705013007",10
"480519705013008",10
"480519705013009",10
"480519705013010",10
"480519705013011",10
"480519705013012",10
"480519705013013",10
"480519705013014",10
"480519705013015",10
"480519705013016",10
"480519705013017",10
"480519705013018",10
"480519705013019",10
"480519705013020",10
"480519705013021",10
"480519705013022",10
"480519705013023",10
"480519705013024",10
"480519705013025",10
"480519705013026",10
"480519705013027",10
"480519705013028",10
"480519705013029",10
"480519705013030",10
"480519705013031",10
"480519705013032",10
"480519705013033",10
"480519705013034",10
"480519705013035",10
"480519705013036",10
"480519705013037",10
"480519705013038",10
"480519705013039",10
"480519705013040",10
"480519705013041",10
"480519705013042",10
"480519705013043",10
"480519705013044",10
"480519705013045",10
"480519705013046",10
"480519705013047",10
"480519705013048",10
"480519705013049",10
"480519705013050",10
"480519705013051",10
"480519705013052",10
"480519705013053",10
"480519705013054",10
"480519705013055",10
"480519705013056",10
"480519705013057",10
"480519705013058",10
"480519705013059",10
"480519705013060",10
"480519705013061",10
"480519705013062",10
"480519705013063",10
"480519705013064",10
"480519705013065",10
"480519705013066",10
"480519705013067",10
"480519705013068",10
"480519705013069",10
"480519705021000",10
"480519705021001",10
"480519705021002",10
"480519705021003",10
"480519705021004",10
"480519705021005",10
"480519705021006",10
"480519705021007",10
"480519705021008",10
"480519705021009",10
"480519705021010",10
"480519705021011",10
"480519705021012",10
"480519705021013",10
"480519705021014",10
"480519705021015",10
"480519705021016",10
"480519705021017",10
"480519705021018",10
"480519705021019",10
"480519705021020",10
"480519705021021",10
"480519705021022",10
"480519705021023",10
"480519705021024",10
"480519705021025",10
"480519705022000",10
"480519705022001",10
"480519705022002",10
"480519705022003",10
"480519705022004",10
"480519705022005",10
"480519705022006",10
"480519705022007",10
"480519705022008",10
"480519705022009",10
"480519705022010",10
"480519705022011",10
"480519705022012",10
"480519705022013",10
"480519705022014",10
"480519705022015",10
"480519705022016",10
"480519705022017",10
"480519705022018",10
"480519705022019",10
"480519705022020",10
"480519705022021",10
"480519705022022",10
"480519705022023",10
"480519705022024",10
"480519705022025",10
"480519705022026",10
"480519705022027",10
"480519705022028",10
"480519705022029",10
"480519705022030",10
"480519705022031",10
"480519705022032",10
"480519705022033",10
"480519705022034",10
"480519705022035",10
"480519705022036",10
"480519705022037",10
"480519705022038",10
"480519705022039",10
"480519705022040",10
"480519705022041",10
"480519705022042",10
"480519705022043",10
"480519705022044",10
"480519705022045",10
"480519705022046",10
"480519705022047",10
"480519705022048",10
"480519705023000",10
"480519705023001",10
"480519705023002",10
"480519705023003",10
"480519705023004",10
"480519705023005",10
"480519705023006",10
"480519705023007",10
"480519705023008",10
"480519705023009",10
"480519705023010",10
"480519705023011",10
"480519705023012",10
"480519705023013",10
"480519705023014",10
"480519705023015",10
"480519705023016",10
"480519705023017",10
"480519705023018",10
"480519705023019",10
"480519705023020",10
"480519705023021",10
"480519705023022",10
"480519705023023",10
"480519705023024",10
"480519705023025",10
"480519705023026",10
"480519705023027",10
"480519705023028",10
"480519705023029",10
"480519705023030",10
"480519705023031",10
"480519705023032",10
"480519705023033",10
"480519705023034",10
"480519705023035",10
"480519705023036",10
"480519705023037",10
"480519705023038",10
"480519705023039",10
"480519705023040",10
"480519705023041",10
"480519705023042",10
"480519705023043",10
"480519705023044",10
"480519705023045",10
"480519705023046",10
"480519705023047",10
"480519705023048",10
"480519705023049",10
"480519705023050",10
"480519705023051",10
"480519705023052",10
"480519705023053",10
"480519705023054",10
"480519705023055",10
"480519705023056",10
"480519705023057",10
"480519705023058",10
"480519705023059",10
"480519705023060",10
"480519705023061",10
"480519705023062",10
"480519705023063",10
"480519705023064",10
"480519705023065",10
"480519705023066",10
"480519705023067",10
"480519705023068",10
"480519705023069",10
"480519705023070",10
"480519705023071",10
"480519705023072",10
"480519705023073",10
"480519705023074",10
"480519705023075",10
"480519705023076",10
"480519705023077",10
"480519705023078",10
"480519705023079",10
"480519705023080",10
"480519705023081",10
"480519705023082",10
"480519705023083",10
"480519705023084",10
"480519705023085",10
"480519705023086",10
"480519705023087",10
"480519705023088",10
"480519705023089",10
"480519705023090",10
"480519705023091",10
"480519705023092",10
"480519705023093",10
"480519705023094",10
"480519705023095",10
"480519705023096",10
"480539601011000",31
"480539601011001",31
"480539601011002",31
"480539601011003",31
"480539601011004",31
"480539601011005",31
"480539601011006",31
"480539601011007",31
"480539601011008",31
"480539601011009",31
"480539601011010",31
"480539601011011",31
"480539601011012",31
"480539601011013",31
"480539601011014",31
"480539601011015",31
"480539601011016",31
"480539601011017",31
"480539601011018",31
"480539601011019",31
"480539601011020",31
"480539601011021",31
"480539601011022",31
"480539601011023",31
"480539601011024",31
"480539601011025",31
"480539601011026",31
"480539601011027",31
"480539601011028",31
"480539601011029",31
"480539601011030",31
"480539601011031",31
"480539601011032",31
"480539601011033",31
"480539601011034",31
"480539601011035",31
"480539601011036",31
"480539601011037",31
"480539601011038",31
"480539601011039",31
"480539601011040",31
"480539601011041",31
"480539601011042",31
"480539601011043",31
"480539601011044",31
"480539601011045",31
"480539601011046",31
"480539601011047",31
"480539601011048",31
"480539601011049",31
"480539601011050",31
"480539601011051",31
"480539601011052",31
"480539601011053",31
"480539601011054",31
"480539601011055",31
"480539601011056",31
"480539601011057",31
"480539601011058",31
"480539601011059",31
"480539601011060",31
"480539601011061",31
"480539601011062",31
"480539601011063",31
"480539601011064",31
"480539601011065",31
"480539601011066",31
"480539601011067",31
"480539601011068",31
"480539601011069",31
"480539601011070",31
"480539601011071",31
"480539601011072",31
"480539601011073",31
"480539601011074",31
"480539601011075",31
"480539601011076",31
"480539601011077",31
"480539601011078",31
"480539601011079",31
"480539601011080",31
"480539601011081",31
"480539601011082",31
"480539601011083",31
"480539601011084",31
"480539601011085",31
"480539601011086",31
"480539601011087",31
"480539601011088",31
"480539601011089",31
"480539601011090",31
"480539601011091",31
"480539601011092",31
"480539601011093",31
"480539601011094",31
"480539601011095",31
"480539601011096",31
"480539601011097",31
"480539601011098",31
"480539601011099",31
"480539601011100",31
"480539601011101",31
"480539601011102",31
"480539601011103",31
"480539601011104",31
"480539601011105",31
"480539601011106",31
"480539601011107",31
"480539601011108",31
"480539601011109",31
"480539601011110",31
"480539601011111",31
"480539601011112",31
"480539601011113",31
"480539601011114",31
"480539601011115",31
"480539601011116",31
"480539601011117",31
"480539601011118",31
"480539601011119",31
"480539601011120",31
"480539601011121",31
"480539601011122",31
"480539601011123",31
"480539601011124",31
"480539601011125",31
"480539601011126",31
"480539601011127",31
"480539601011128",31
"480539601011129",31
"480539601011130",31
"480539601011131",31
"480539601011132",31
"480539601011133",31
"480539601012000",31
"480539601012001",31
"480539601012002",31
"480539601012003",31
"480539601012004",31
"480539601012005",31
"480539601012006",31
"480539601012007",31
"480539601012008",31
"480539601012009",31
"480539601012010",31
"480539601012011",31
"480539601012012",31
"480539601012013",31
"480539601012014",31
"480539601012015",31
"480539601012016",31
"480539601012017",31
"480539601012018",31
"480539601012019",31
"480539601012020",31
"480539601012021",31
"480539601012022",31
"480539601012023",31
"480539601012024",31
"480539601012025",31
"480539601012026",31
"480539601012027",31
"480539601012028",31
"480539601012029",31
"480539601012030",31
"480539601012031",31
"480539601012032",31
"480539601012033",31
"480539601012034",31
"480539601012035",31
"480539601012036",31
"480539601012037",31
"480539601012038",31
"480539601012039",31
"480539601012040",31
"480539601012041",31
"480539601012042",31
"480539601012043",31
"480539601012044",31
"480539601012045",31
"480539601012046",31
"480539601012047",31
"480539601012048",31
"480539601012049",31
"480539601012050",31
"480539601012051",31
"480539601012052",31
"480539601012053",31
"480539601012054",31
"480539601012055",31
"480539601012056",31
"480539601012057",31
"480539601012058",31
"480539601012059",31
"480539601012060",31
"480539601012061",31
"480539601012062",31
"480539601012063",31
"480539601012064",31
"480539601012065",31
"480539601012066",31
"480539601012067",31
"480539601012068",31
"480539601012069",31
"480539601012070",31
"480539601012071",31
"480539601012072",31
"480539601012073",31
"480539601012074",31
"480539601012075",31
"480539601012076",31
"480539601012077",31
"480539601012078",31
"480539601012079",31
"480539601012080",31
"480539601012081",31
"480539601012082",31
"480539601012083",31
"480539601012084",31
"480539601012085",31
"480539601012086",31
"480539601012087",31
"480539601012088",31
"480539601012089",31
"480539601012090",31
"480539601012091",31
"480539601012092",31
"480539601012093",31
"480539601012094",31
"480539601012095",31
"480539601012096",31
"480539601012097",31
"480539601012098",31
"480539601012099",31
"480539601012100",31
"480539601012101",31
"480539601012102",31
"480539601012103",31
"480539601012104",31
"480539601012105",31
"480539601012106",31
"480539601012107",31
"480539601012108",31
"480539601012109",31
"480539601012110",31
"480539601012111",31
"480539601012112",31
"480539601012113",31
"480539601012114",31
"480539601012115",31
"480539601012116",31
"480539601012117",31
"480539601012118",31
"480539601012119",31
"480539601012120",31
"480539601012121",31
"480539601012122",31
"480539601012123",31
"480539601012124",31
"480539601012125",31
"480539601012126",31
"480539601012127",31
"480539601013000",31
"480539601013001",31
"480539601013002",31
"480539601013003",31
"480539601013004",31
"480539601013005",31
"480539601013006",31
"480539601013007",31
"480539601013008",31
"480539601013009",31
"480539601013010",31
"480539601013011",31
"480539601013012",31
"480539601013013",31
"480539601013014",31
"480539601013015",31
"480539601013016",31
"480539601013017",31
"480539601013018",31
"480539601013019",31
"480539601013020",31
"480539601013021",31
"480539601013022",31
"480539601013023",31
"480539601013024",31
"480539601013025",31
"480539601013026",31
"480539601013027",31
"480539601013028",31
"480539601013029",31
"480539601013030",31
"480539601013031",31
"480539601013032",31
"480539601013033",31
"480539601013034",31
"480539601013035",31
"480539601013036",31
"480539601013037",31
"480539601013038",31
